fdc_id,food_name,wweia_category,wweia_category_description,food_group,meal_tags,serving_grams,calories,protein_g,carbohydrate_g,fat_g,fiber_g,sugars_g,sodium_mg,saturated_fat_g,vegetarian,vegan,minimally_processed,source
2707492,Brazil nuts,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,118.6,2.6,2.1,12.1,1.4,0.4,0.5,2.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710161,"Butter replacement, liquid",8004,Margarine,healthy_fat,"breakfast,dinner,lunch",18.0,95.9,0.0,0.2,10.8,0.0,0.0,110.7,2.2,True,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710163,"Butter replacement, powder",8004,Margarine,healthy_fat,"breakfast,dinner,lunch",18.0,67.1,0.4,16.0,0.2,0.0,1.0,216.0,0.1,True,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710199,Caesar dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,54.2,0.2,0.3,5.8,0.0,0.3,120.9,0.9,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710188,Canola oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.7,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707536,Cashew butter,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,109.6,2.2,5.5,9.5,0.5,1.6,53.1,1.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707498,"Cashews, honey roasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,101.3,1.9,7.9,7.4,0.4,4.5,70.9,1.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707496,"Cashews, lightly salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,104.6,2.7,5.7,8.6,0.5,0.9,37.4,1.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707495,"Cashews, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,104.0,2.6,5.7,8.5,0.5,0.9,71.8,1.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707494,"Cashews, unroasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,103.3,2.8,5.9,8.3,0.5,0.9,2.9,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707497,"Cashews, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,105.1,2.7,5.7,8.6,0.5,0.9,2.9,1.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707499,Chestnuts,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,44.1,0.6,9.5,0.4,0.9,1.9,0.4,0.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707590,Chia seeds,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,87.5,3.0,7.6,5.5,6.2,0.3,2.9,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710182,Coconut oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,89.5,0.0,0.1,9.9,0.0,0.0,0.0,8.2,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707500,"Coconut, fresh",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,63.7,0.6,2.7,6.0,1.6,1.1,3.6,5.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707501,"Coconut, packaged",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,82.1,0.6,9.3,5.0,1.8,6.6,51.3,4.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710200,Coleslaw dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,40.4,0.1,2.2,3.5,0.0,2.1,85.0,0.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710183,Corn oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,1.3,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710184,Cottonseed oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,88.4,0.0,0.0,10.0,0.0,0.0,0.0,2.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710209,Creamy Italian dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,26.8,0.1,1.1,2.5,0.0,1.0,96.6,0.4,True,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707588,Flax seeds,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,98.1,3.2,6.2,6.7,4.2,0.3,6.7,0.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710185,Flaxseed oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,88.4,0.0,0.0,10.0,0.0,0.0,0.0,0.9,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710201,French or Catalina dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,41.9,0.1,1.9,3.9,0.2,1.7,66.1,0.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710218,"French or Catalina dressing, light",8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,22.2,0.1,3.1,1.2,0.2,1.7,83.8,0.1,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710214,Fruit dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,21.9,0.3,1.2,1.8,0.0,1.0,3.1,1.0,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707502,Hazelnuts,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,113.0,2.7,3.0,10.9,1.7,0.8,0.0,0.8,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710202,Honey mustard dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,46.4,0.1,2.3,4.1,0.0,1.6,51.2,0.5,True,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710233,"Honey mustard dressing, fat free",8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,16.9,0.1,3.8,0.1,0.1,1.8,100.4,0.0,True,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710223,"Honey mustard dressing, light",8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,20.7,0.1,2.8,1.0,0.1,1.8,70.1,0.1,True,False,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710203,"Italian dressing, made with vinegar and oil",8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,24.0,0.0,1.2,2.1,0.0,1.1,99.3,0.3,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710228,Korean dressing or marinade,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,34.8,0.3,1.3,3.1,0.0,1.0,185.0,0.4,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707503,Macadamia nuts,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,128.9,1.4,2.3,13.7,1.4,0.7,63.5,2.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710162,"Margarine, light",8004,Margarine,healthy_fat,"breakfast,dinner,lunch",18.0,62.3,0.1,0.2,6.8,0.0,0.0,105.5,1.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710159,"Margarine, stick",8004,Margarine,healthy_fat,"breakfast,dinner,lunch",18.0,129.1,0.0,0.1,14.5,0.0,0.0,135.2,2.7,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710160,"Margarine, tub",8004,Margarine,healthy_fat,"breakfast,dinner,lunch",18.0,95.9,0.0,0.2,10.8,0.0,0.0,121.3,2.2,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707511,"Mixed nuts, honey roasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,105.5,2.8,6.0,8.4,1.0,3.7,69.8,1.2,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707505,"Mixed nuts, unroasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,110.9,3.1,4.1,9.8,1.3,0.8,1.3,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707507,"Mixed nuts, with peanuts, lightly salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,110.2,3.5,3.8,9.7,1.3,0.8,28.8,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707506,"Mixed nuts, with peanuts, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,109.8,3.5,3.8,9.7,1.3,0.8,56.3,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707508,"Mixed nuts, with peanuts, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,110.7,3.6,3.8,9.8,1.4,0.8,1.1,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707509,"Mixed nuts, without peanuts, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,111.6,2.9,4.0,10.0,1.2,0.8,57.6,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707510,"Mixed nuts, without peanuts, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,112.5,3.0,4.0,10.1,1.3,0.8,1.1,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707589,Mixed seeds,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,104.4,4.0,3.9,8.9,1.8,0.4,1.3,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710186,Olive oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.2,1.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710092,Olive tapenade,8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",18.0,50.8,0.1,0.8,5.4,0.3,0.0,150.3,0.9,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710090,"Olives, black",8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",65.0,75.4,0.5,3.9,7.1,1.0,0.0,477.8,1.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710089,"Olives, green",8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",65.0,94.2,0.7,2.5,10.0,2.1,0.4,1011.4,1.3,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710091,"Olives, stuffed",8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",65.0,91.6,0.7,3.2,8.4,2.6,0.0,1053.0,1.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707537,Peanut butter,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,107.6,4.0,4.0,9.2,0.9,1.9,76.7,1.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707544,Peanut butter and chocolate spread,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,89.6,2.1,7.7,6.2,0.5,6.1,54.7,1.4,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707543,Peanut butter and jelly,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,77.8,2.0,8.3,4.6,0.5,5.6,41.0,0.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707538,"Peanut butter, lower sodium",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,107.6,4.0,4.0,9.2,0.9,1.9,3.1,1.9,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707539,"Peanut butter, lower sodium and lower sugar",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,112.3,4.2,3.3,9.6,1.2,1.5,27.7,1.8,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707540,"Peanut butter, lower sugar",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,117.0,4.5,2.6,9.9,1.4,1.1,52.6,1.8,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707541,"Peanut butter, reduced fat",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,93.6,4.7,6.4,6.1,0.9,1.7,97.2,1.0,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707542,"Peanut butter, vitamin and mineral fortified",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,106.4,4.6,3.4,9.1,1.0,1.9,75.6,1.8,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710187,Peanut oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,1.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707513,"Peanuts, boiled",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",10.0,31.8,1.4,2.1,2.2,0.9,0.2,75.1,0.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707518,"Peanuts, dry roasted, lightly salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,105.1,4.4,3.8,8.9,1.5,0.9,35.8,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707517,"Peanuts, dry roasted, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,105.7,4.4,3.8,8.9,1.5,0.9,73.8,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707519,"Peanuts, dry roasted, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,105.7,4.4,3.8,8.9,1.5,0.9,1.1,1.4,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707520,"Peanuts, honey roasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,103.3,3.7,5.4,8.1,1.3,2.9,62.8,1.3,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707515,"Peanuts, roasted, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,107.8,5.0,2.7,9.4,1.7,0.8,57.6,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707516,"Peanuts, roasted, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,107.8,5.0,2.7,9.4,1.7,0.8,1.1,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707514,"Peanuts, unroasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,102.1,4.6,2.9,8.9,1.5,0.8,3.2,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707525,"Pecans, honey roasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,122.6,1.2,5.4,10.7,0.7,4.4,68.9,1.0,True,False,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707523,"Pecans, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,134.5,1.7,2.2,13.2,1.0,0.7,68.9,1.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707522,"Pecans, unroasted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,135.0,1.8,2.3,13.2,1.0,0.7,0.0,1.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707524,"Pecans, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,135.7,1.7,2.2,13.3,1.0,0.7,0.0,1.2,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710080,"Pickles, sweet",8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",18.0,16.4,0.1,3.8,0.1,0.2,3.3,82.3,0.0,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707526,Pine nuts,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,121.1,2.5,2.4,12.3,0.7,0.6,0.4,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707529,"Pistachio nuts, lightly salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,104.2,3.7,4.9,8.5,1.8,1.3,35.6,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707528,"Pistachio nuts, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,103.7,3.6,4.9,8.5,1.8,1.3,70.0,1.0,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707530,"Pistachio nuts, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,104.8,3.7,4.9,8.5,1.8,1.4,1.1,1.1,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710210,Poppy seed dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,39.9,0.1,2.4,3.3,0.0,2.3,93.3,0.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707580,"Pumpkin seeds, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,102.1,5.3,2.6,8.7,1.2,0.2,85.9,1.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707581,"Pumpkin seeds, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,103.3,5.4,2.6,8.8,1.2,0.2,3.2,1.5,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710212,Ranch dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,43.0,0.1,0.6,4.5,0.0,0.5,81.0,0.7,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710225,"Ranch dressing, light",8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,16.0,0.2,0.7,1.4,0.0,0.6,83.3,0.2,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710073,"Relish, corn",8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",18.0,20.0,0.3,4.6,0.2,0.3,3.3,60.5,0.0,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710079,"Relish, pickle",8408,"Olives, pickles, pickled vegetables",healthy_fat,"breakfast,dinner,lunch",18.0,23.4,0.1,6.3,0.1,0.2,5.2,146.0,0.0,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710206,Russian dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,35.5,0.1,3.2,2.6,0.1,1.8,113.3,0.2,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710189,Safflower oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.8,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710211,Sesame dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,44.3,0.3,0.9,4.5,0.1,0.8,100.0,0.6,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710190,Sesame oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,88.4,0.0,0.0,10.0,0.0,0.0,0.0,1.4,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707586,Sesame seeds,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,113.6,3.7,2.1,11.0,2.1,0.1,8.5,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710167,"Shortening, NS as to vegetable or animal",8004,Margarine,healthy_fat,"breakfast,dinner,lunch",18.0,159.1,0.0,0.0,18.0,0.0,0.0,0.7,4.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710191,Soybean oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,1.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710192,Sunflower oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,90.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707584,"Sunflower seeds, flavored",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,102.1,3.3,4.7,8.6,1.9,1.0,110.2,0.9,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707583,"Sunflower seeds, plain, salted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,103.5,3.4,4.3,8.9,2.0,0.5,83.2,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707582,"Sunflower seeds, plain, unsalted",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,104.8,3.5,4.3,9.0,2.0,0.5,0.5,0.9,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707587,Tahini,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,125.5,3.5,2.6,11.2,1.5,0.1,11.5,1.6,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710213,Thousand Island dressing,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,37.9,0.1,1.5,3.5,0.1,1.5,96.2,0.5,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710227,"Thousand Island dressing, light",8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,19.5,0.1,2.4,1.1,0.1,1.7,95.5,0.1,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707577,Trail mix with chocolate,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,90.5,2.1,8.7,5.8,1.1,6.3,26.3,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707575,Trail mix with nuts,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,108.7,3.6,3.8,9.5,1.4,0.7,45.4,1.3,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707576,Trail mix with nuts and fruit,2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,81.7,2.0,9.2,4.8,1.2,6.6,24.1,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2707578,"Trail mix with pretzels, cereal, or granola",2804,Nuts and seeds,healthy_fat,"breakfast,dinner,lunch",18.0,85.7,2.4,9.1,5.0,1.1,3.5,74.5,0.7,True,True,True,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
2710193,Walnut oil,8012,Salad dressings and vegetable oils,healthy_fat,"breakfast,dinner,lunch",10.0,88.4,0.0,0.0,10.0,0.0,0.0,0.0,0.9,True,True,False,"USDA FoodData Central FNDDS 2021-2023, October 2024 release"
